timestamp,pair,price,volume,high_24h,low_24h
2020-03-13,TRXUSDC,0.01035,111686572.9,0.01097,0.0065
2020-03-14,TRXUSDC,0.00972,24462919.3,0.0109,0.00954
2020-03-15,TRXUSDC,0.01025,17409998.1,0.0112,0.0096
2020-03-16,TRXUSDC,0.00961,19364166.6,0.01035,0.00849
2020-03-17,TRXUSDC,0.01009,15548584.0,0.0104,0.00949
2020-03-18,TRXUSDC,0.01026,11766126.1,0.01028,0.00965
2020-03-19,TRXUSDC,0.01165,17400583.2,0.01221,0.01011
2020-03-20,TRXUSDC,0.01128,19405225.5,0.0128,0.01025
2020-03-21,TRXUSDC,0.01123,13708917.5,0.01165,0.01069
2020-03-22,TRXUSDC,0.0103,11948855.8,0.01164,0.01018
2020-03-23,TRXUSDC,0.01141,15919941.9,0.01157,0.01008
2020-03-24,TRXUSDC,0.01155,16555297.2,0.01175,0.01117
2020-03-25,TRXUSDC,0.0114,15131850.3,0.01182,0.01107
2020-03-26,TRXUSDC,0.01199,12467882.5,0.01205,0.01128
2020-03-27,TRXUSDC,0.01122,12164966.9,0.01213,0.01099
2020-03-28,TRXUSDC,0.01142,16901531.4,0.01152,0.01076
2020-03-29,TRXUSDC,0.01066,12012138.0,0.01147,0.01066
2020-03-30,TRXUSDC,0.01147,17727029.9,0.01184,0.01063
2020-03-31,TRXUSDC,0.01161,12666552.6,0.01178,0.01137
2020-04-01,TRXUSDC,0.01162,16502264.4,0.01168,0.01115
2020-04-02,TRXUSDC,0.01196,26813814.7,0.01257,0.01153
2020-04-03,TRXUSDC,0.01195,19219602.5,0.0122,0.01177
2020-04-04,TRXUSDC,0.012,13091033.5,0.01227,0.01173
2020-04-05,TRXUSDC,0.01258,12560344.5,0.0128,0.01186
2020-04-06,TRXUSDC,0.01377,19385605.3,0.01384,0.01258
2020-04-07,TRXUSDC,0.0133,19124032.5,0.01409,0.01311
2020-04-08,TRXUSDC,0.01375,13799105.7,0.01382,0.01321
2020-04-09,TRXUSDC,0.01347,11821010.9,0.01385,0.0132
2020-04-10,TRXUSDC,0.01248,19531241.6,0.01352,0.01204
2020-04-11,TRXUSDC,0.01252,11627114.5,0.01283,0.01232
2020-04-12,TRXUSDC,0.01269,14238478.3,0.01326,0.01233
2020-04-13,TRXUSDC,0.01259,18944254.3,0.01271,0.01202
2020-04-14,TRXUSDC,0.01246,15457377.8,0.01283,0.01241
2020-04-15,TRXUSDC,0.01219,13753711.5,0.01262,0.01213
2020-04-16,TRXUSDC,0.01304,19245855.7,0.01326,0.0118
2020-04-17,TRXUSDC,0.0129,12814228.3,0.01313,0.01273
2020-04-18,TRXUSDC,0.01341,10974588.8,0.01357,0.01288
2020-04-19,TRXUSDC,0.01292,11324138.4,0.01343,0.0128
2020-04-20,TRXUSDC,0.01243,19145679.6,0.0132,0.01223
2020-04-21,TRXUSDC,0.01249,16313179.4,0.01278,0.01229
2020-04-22,TRXUSDC,0.01298,16412676.5,0.01317,0.01244
2020-04-23,TRXUSDC,0.01362,19331123.4,0.01391,0.0128
2020-04-24,TRXUSDC,0.01394,18559524.4,0.01434,0.0136
2020-04-25,TRXUSDC,0.01396,8513618.5,0.01429,0.01348
2020-04-26,TRXUSDC,0.01428,12261705.5,0.01431,0.01383
2020-04-27,TRXUSDC,0.01455,16379976.4,0.01465,0.01417
2020-04-28,TRXUSDC,0.01532,14539511.4,0.01537,0.01431
2020-04-29,TRXUSDC,0.01623,21154841.1,0.01656,0.01509
2020-04-30,TRXUSDC,0.01521,19421532.7,0.01674,0.015
2020-05-01,TRXUSDC,0.01582,19622450.6,0.01637,0.0152
2020-05-02,TRXUSDC,0.01636,11879737.2,0.01643,0.0157
2020-05-03,TRXUSDC,0.016,15070646.4,0.0166,0.01553
2020-05-04,TRXUSDC,0.01627,14811232.0,0.0164,0.01514
2020-05-05,TRXUSDC,0.0159,13690665.6,0.01668,0.01564
2020-05-06,TRXUSDC,0.01554,19230523.9,0.01638,0.0155
2020-05-07,TRXUSDC,0.01605,24685414.0,0.01624,0.0154
2020-05-08,TRXUSDC,0.01628,15431749.0,0.01653,0.01591
2020-05-09,TRXUSDC,0.01609,14671985.4,0.01659,0.01605
2020-05-10,TRXUSDC,0.01425,21192600.2,0.0161,0.0128
2020-05-11,TRXUSDC,0.01401,19335637.4,0.0145,0.01321
2020-05-12,TRXUSDC,0.01458,13838563.3,0.01499,0.01392
2020-05-13,TRXUSDC,0.01503,12385794.3,0.0153,0.01451
2020-05-14,TRXUSDC,0.01528,26339425.8,0.01538,0.01479
2020-05-15,TRXUSDC,0.01486,11122888.1,0.01535,0.01452
2020-05-16,TRXUSDC,0.01497,13802547.1,0.01512,0.00976
2020-05-17,TRXUSDC,0.01501,12038265.1,0.0152,0.0149
2020-05-18,TRXUSDC,0.01536,16669139.1,0.01558,0.01498
2020-05-19,TRXUSDC,0.01555,17972705.5,0.01562,0.01507
2020-05-20,TRXUSDC,0.015,15748912.1,0.01551,0.0146
2020-05-21,TRXUSDC,0.0142,19295866.6,0.01507,0.01383
2020-05-22,TRXUSDC,0.01484,13857219.2,0.01507,0.01406
2020-05-23,TRXUSDC,0.01497,11885862.1,0.01571,0.01483
2020-05-24,TRXUSDC,0.01418,13718170.0,0.01531,0.01418
2020-05-25,TRXUSDC,0.01471,14462824.1,0.01475,0.01407
2020-05-26,TRXUSDC,0.01457,14119550.3,0.01475,0.01425
2020-05-27,TRXUSDC,0.01471,17557401.9,0.01498,0.01449
2020-05-28,TRXUSDC,0.01513,18615491.6,0.01519,0.01455
2020-05-29,TRXUSDC,0.01499,16559480.6,0.01534,0.01491
2020-05-30,TRXUSDC,0.01639,15417495.5,0.01643,0.01491
2020-05-31,TRXUSDC,0.01581,12441276.0,0.01722,0.0154
2020-06-01,TRXUSDC,0.01707,12886363.4,0.01709,0.01575
2020-06-02,TRXUSDC,0.01639,23310548.0,0.01751,0.01561
2020-06-03,TRXUSDC,0.0169,8455191.7,0.01697,0.01597
2020-06-04,TRXUSDC,0.01687,6976364.6,0.01734,0.01629
2020-06-05,TRXUSDC,0.01684,6465930.6,0.01727,0.01675
2020-06-06,TRXUSDC,0.01704,5649823.2,0.01713,0.01648
2020-06-07,TRXUSDC,0.01818,9725966.3,0.01824,0.0168
2020-06-08,TRXUSDC,0.01796,5658578.6,0.01856,0.01773
2020-06-09,TRXUSDC,0.01755,6603322.7,0.01804,0.01743
2020-06-10,TRXUSDC,0.01761,8395414.6,0.01768,0.0171
2020-06-11,TRXUSDC,0.01572,16640029.8,0.01774,0.01475
2020-06-12,TRXUSDC,0.01644,4251173.7,0.01666,0.01558
2020-06-13,TRXUSDC,0.01669,6450153.4,0.01674,0.01598
2020-06-14,TRXUSDC,0.01616,5918984.5,0.01669,0.016
2020-06-15,TRXUSDC,0.01609,9611081.9,0.01618,0.01496
2020-06-16,TRXUSDC,0.01612,9164966.2,0.01626,0.01597
2020-06-17,TRXUSDC,0.01619,6584315.1,0.01648,0.01583
2020-06-18,TRXUSDC,0.016,5442841.2,0.0162,0.01579
2020-06-19,TRXUSDC,0.01585,8136144.8,0.01614,0.01565
2020-06-20,TRXUSDC,0.01597,5772285.9,0.01606,0.01558
2020-06-21,TRXUSDC,0.0158,5729238.7,0.01602,0.01573
2020-06-22,TRXUSDC,0.01638,8901383.4,0.01646,0.01579
2020-06-23,TRXUSDC,0.0165,8868452.5,0.01677,0.01623
2020-06-24,TRXUSDC,0.01593,8993836.8,0.0168,0.01564
2020-06-25,TRXUSDC,0.01588,8983766.0,0.01607,0.01536
2020-06-26,TRXUSDC,0.01583,7900348.5,0.01603,0.01563
2020-06-27,TRXUSDC,0.01543,4740947.3,0.016,0.01462
2020-06-28,TRXUSDC,0.01577,4938549.1,0.01596,0.01528
2020-06-29,TRXUSDC,0.01617,5098028.3,0.01636,0.01576
2020-06-30,TRXUSDC,0.0164,3508917.3,0.01659,0.01616
2020-07-01,TRXUSDC,0.01683,7923813.6,0.017,0.01621
2020-07-02,TRXUSDC,0.01659,9037743.4,0.01725,0.01616
2020-07-03,TRXUSDC,0.01663,7118966.5,0.01688,0.01648
2020-07-04,TRXUSDC,0.01684,5941773.5,0.0169,0.01657
2020-07-05,TRXUSDC,0.0169,8061718.1,0.017,0.01635
2020-07-06,TRXUSDC,0.01805,6810471.2,0.01812,0.0169
2020-07-07,TRXUSDC,0.01721,8232747.1,0.01812,0.0171
2020-07-08,TRXUSDC,0.01792,8292805.0,0.01815,0.01684
2020-07-09,TRXUSDC,0.01854,8204396.5,0.01917,0.01754
2020-07-10,TRXUSDC,0.01813,6368310.4,0.01869,0.0178
2020-07-11,TRXUSDC,0.01837,6430839.8,0.01885,0.01812
2020-07-12,TRXUSDC,0.01816,4193943.8,0.01852,0.0179
2020-07-13,TRXUSDC,0.01754,7700179.0,0.01839,0.01701
2020-07-14,TRXUSDC,0.01766,6376847.6,0.01776,0.01708
2020-07-15,TRXUSDC,0.01754,5023879.4,0.01778,0.01743
2020-07-16,TRXUSDC,0.01716,6714463.5,0.01762,0.01663
2020-07-17,TRXUSDC,0.01716,4480880.7,0.01733,0.01699
2020-07-18,TRXUSDC,0.01742,4221561.6,0.01745,0.01698
2020-07-19,TRXUSDC,0.01752,8250010.2,0.01759,0.01718
2020-07-20,TRXUSDC,0.01717,5349753.2,0.01756,0.01693
2020-07-21,TRXUSDC,0.01763,5662973.1,0.01771,0.01713
2020-07-22,TRXUSDC,0.01797,5784432.3,0.01802,0.01736
2020-07-23,TRXUSDC,0.01792,12299479.7,0.01809,0.01765
2020-07-24,TRXUSDC,0.01796,10257137.6,0.01829,0.01747
2020-07-25,TRXUSDC,0.01879,27679998.7,0.01884,0.01789
2020-07-26,TRXUSDC,0.01855,24873974.9,0.0199,0.01833
2020-07-27,TRXUSDC,0.01874,19434547.0,0.01917,0.01762
2020-07-28,TRXUSDC,0.01916,16160008.7,0.01952,0.0182
2020-07-29,TRXUSDC,0.0192,19829355.0,0.01998,0.01901
2020-07-30,TRXUSDC,0.0192,10129526.6,0.01941,0.0187
2020-07-31,TRXUSDC,0.01971,4631887.6,0.0198,0.01899
2020-08-01,TRXUSDC,0.02054,7364643.9,0.02089,0.01944
2020-08-02,TRXUSDC,0.01907,9951422.3,0.02134,0.01753
2020-08-03,TRXUSDC,0.0199,23394567.3,0.02013,0.01873
2020-08-04,TRXUSDC,0.02039,17467686.6,0.02068,0.01988
2020-08-05,TRXUSDC,0.02031,6925592.1,0.02073,0.01994
2020-08-06,TRXUSDC,0.02026,5044436.4,0.02059,0.01995
2020-08-07,TRXUSDC,0.01988,6777385.2,0.02112,0.0189
2020-08-08,TRXUSDC,0.02048,4425278.4,0.02058,0.0181
2020-08-09,TRXUSDC,0.02044,3913690.9,0.02062,0.02014
2020-08-10,TRXUSDC,0.02151,10300485.3,0.02186,0.02044
2020-08-11,TRXUSDC,0.02008,7851437.0,0.02153,0.01935
2020-08-12,TRXUSDC,0.02019,6392637.1,0.02043,0.01904
2020-08-13,TRXUSDC,0.02242,10220462.7,0.02298,0.01951
2020-08-14,TRXUSDC,0.02475,14239538.4,0.02564,0.02239
2020-08-15,TRXUSDC,0.0253,11713554.9,0.02568,0.02309
2020-08-16,TRXUSDC,0.02823,15109524.8,0.02854,0.02403
2020-08-17,TRXUSDC,0.03038,14268078.4,0.03152,0.0268
2020-08-18,TRXUSDC,0.02881,9556669.0,0.0325,0.02807
2020-08-19,TRXUSDC,0.02635,9898698.5,0.02893,0.02557
2020-08-20,TRXUSDC,0.02748,11005621.1,0.02773,0.02638
2020-08-21,TRXUSDC,0.02429,8405010.3,0.02768,0.024
2020-08-22,TRXUSDC,0.02514,17001865.5,0.02542,0.02336
2020-08-23,TRXUSDC,0.02435,8477120.7,0.02524,0.02364
2020-08-24,TRXUSDC,0.02506,14661854.5,0.02567,0.02395
2020-08-25,TRXUSDC,0.02301,31229379.3,0.02543,0.02215
2020-08-26,TRXUSDC,0.02369,6986873.4,0.02389,0.0228
2020-08-27,TRXUSDC,0.02304,5826294.3,0.02444,0.0221
2020-08-28,TRXUSDC,0.02389,13260017.3,0.02427,0.02274
2020-08-29,TRXUSDC,0.02502,19059821.6,0.02525,0.02358
2020-08-30,TRXUSDC,0.027,75737277.7,0.0282,0.02495
2020-08-31,TRXUSDC,0.02923,18124879.0,0.02982,0.02584
2020-09-01,TRXUSDC,0.03469,65154934.5,0.036,0.02813
2020-09-02,TRXUSDC,0.03471,27984389.7,0.04,0.03143
2020-09-03,TRXUSDC,0.04025,82458720.5,0.04989,0.03409
2020-09-04,TRXUSDC,0.03562,36903093.9,0.04458,0.03138
2020-09-05,TRXUSDC,0.02987,28443294.4,0.03665,0.02731
2020-09-06,TRXUSDC,0.03138,26037091.2,0.03244,0.02805
2020-09-07,TRXUSDC,0.03242,24925784.4,0.03251,0.02711
2020-09-08,TRXUSDC,0.0351,25137942.9,0.03543,0.03161
2020-09-09,TRXUSDC,0.03393,18529416.7,0.0359,0.03357
2020-09-10,TRXUSDC,0.033,20001075.3,0.03522,0.0326
2020-09-11,TRXUSDC,0.03354,19472254.2,0.03454,0.03147
2020-09-12,TRXUSDC,0.03276,19815229.6,0.03362,0.03208
2020-09-13,TRXUSDC,0.03061,16084652.6,0.03302,0.02944
2020-09-14,TRXUSDC,0.03034,27717912.7,0.03137,0.03006
2020-09-15,TRXUSDC,0.02783,23155427.8,0.0304,0.02749
2020-09-16,TRXUSDC,0.02641,23125914.9,0.02962,0.02616
2020-09-17,TRXUSDC,0.0281,94560709.1,0.02844,0.0264
2020-09-18,TRXUSDC,0.029,92463296.9,0.02987,0.02783
2020-09-19,TRXUSDC,0.02773,7169346.1,0.02921,0.02757
2020-09-20,TRXUSDC,0.02692,57669276.8,0.02773,0.02623
2020-09-21,TRXUSDC,0.02489,45876198.6,0.02748,0.02458
2020-09-22,TRXUSDC,0.025,27274205.0,0.02549,0.02453
2020-09-23,TRXUSDC,0.02482,34504164.0,0.02606,0.02465
2020-09-24,TRXUSDC,0.02627,48358292.7,0.02634,0.02451
2020-09-25,TRXUSDC,0.0271,40847099.3,0.02743,0.02549
2020-09-26,TRXUSDC,0.0272,50848892.9,0.02894,0.02699
2020-09-27,TRXUSDC,0.0266,26647789.0,0.02756,0.02597
2020-09-28,TRXUSDC,0.02626,19366858.6,0.02719,0.02618
2020-09-29,TRXUSDC,0.02628,29707984.5,0.02641,0.02551
2020-09-30,TRXUSDC,0.02621,21682168.7,0.02657,0.02575
2020-10-01,TRXUSDC,0.02584,35854444.9,0.02676,0.02507
2020-10-02,TRXUSDC,0.02593,50113004.5,0.02615,0.024
2020-10-03,TRXUSDC,0.02718,43210632.5,0.0285,0.02578
2020-10-04,TRXUSDC,0.02645,36132200.2,0.02741,0.0259
2020-10-05,TRXUSDC,0.02647,17249704.4,0.02674,0.02595
2020-10-06,TRXUSDC,0.02557,23748142.4,0.02659,0.02534
2020-10-07,TRXUSDC,0.02546,13489614.5,0.02564,0.02501
2020-10-08,TRXUSDC,0.02571,20026425.1,0.02601,0.02497
2020-10-09,TRXUSDC,0.02632,21796476.0,0.02644,0.02561
2020-10-10,TRXUSDC,0.02645,12708114.8,0.0274,0.02628
2020-10-11,TRXUSDC,0.02649,8362037.7,0.02679,0.0261
2020-10-12,TRXUSDC,0.02711,33515239.6,0.02782,0.02583
2020-10-13,TRXUSDC,0.02679,18539491.6,0.02731,0.02652
2020-10-14,TRXUSDC,0.02684,9351013.2,0.02715,0.02636
2020-10-15,TRXUSDC,0.02652,4284589.3,0.02678,0.02634
2020-10-16,TRXUSDC,0.0257,8763398.6,0.02661,0.02555
2020-10-17,TRXUSDC,0.02572,4505787.6,0.02599,0.02552
2020-10-18,TRXUSDC,0.02592,4745021.5,0.02603,0.02569
2020-10-19,TRXUSDC,0.02589,10328309.6,0.02613,0.0257
2020-10-20,TRXUSDC,0.02595,27428268.2,0.02901,0.02539
2020-10-21,TRXUSDC,0.02673,28832179.9,0.02769,0.0259
2020-10-22,TRXUSDC,0.02711,12757078.0,0.02748,0.02679
2020-10-23,TRXUSDC,0.02671,7047389.7,0.02713,0.02626
2020-10-24,TRXUSDC,0.02707,3961462.7,0.02734,0.02661
2020-10-25,TRXUSDC,0.02697,5830440.5,0.02728,0.02666
2020-10-26,TRXUSDC,0.02679,12515614.4,0.0275,0.02635
2020-10-27,TRXUSDC,0.02702,8912166.6,0.02715,0.02674
2020-10-28,TRXUSDC,0.0269,24348050.6,0.02736,0.02661
2020-10-29,TRXUSDC,0.02655,9832517.2,0.02727,0.02638
2020-10-30,TRXUSDC,0.02563,9688339.2,0.02667,0.02528
2020-10-31,TRXUSDC,0.02581,13393926.2,0.02666,0.02548
2020-11-01,TRXUSDC,0.02574,13295380.7,0.02588,0.02545
2020-11-02,TRXUSDC,0.02442,23537670.6,0.02592,0.02442
2020-11-03,TRXUSDC,0.02437,20523398.9,0.02446,0.02307
2020-11-04,TRXUSDC,0.0242,20898948.3,0.02445,0.0237
2020-11-05,TRXUSDC,0.02497,20363429.2,0.02509,0.02406
2020-11-06,TRXUSDC,0.02616,27329839.1,0.02617,0.02495
2020-11-07,TRXUSDC,0.02486,28087371.5,0.02675,0.02445
2020-11-08,TRXUSDC,0.02537,7315053.0,0.02568,0.02463
2020-11-09,TRXUSDC,0.0248,6556343.2,0.0256,0.02468
2020-11-10,TRXUSDC,0.02483,7187014.4,0.02529,0.02462
2020-11-11,TRXUSDC,0.025,7713017.6,0.02532,0.02486
2020-11-12,TRXUSDC,0.02493,14713078.1,0.02521,0.02479
2020-11-13,TRXUSDC,0.02538,11656934.9,0.02547,0.02481
2020-11-14,TRXUSDC,0.02512,2659657.7,0.02543,0.02498
2020-11-15,TRXUSDC,0.02534,13705954.9,0.02578,0.02496
2020-11-16,TRXUSDC,0.0255,8232514.0,0.0258,0.02512
2020-11-17,TRXUSDC,0.02651,13816876.0,0.02684,0.02555
2020-11-18,TRXUSDC,0.02681,68786333.0,0.02714,0.0245
2020-11-19,TRXUSDC,0.02579,18181002.8,0.0269,0.02534
2020-11-20,TRXUSDC,0.02603,39056371.9,0.0266,0.0258
2020-11-21,TRXUSDC,0.03055,48144270.8,0.03069,0.02624
2020-11-22,TRXUSDC,0.0288,29851338.1,0.03084,0.02728
2020-11-23,TRXUSDC,0.03169,43095279.8,0.03185,0.02831
2020-11-24,TRXUSDC,0.03524,75838168.4,0.03921,0.03149
2020-11-25,TRXUSDC,0.03305,30128398.4,0.03738,0.03172
2020-11-26,TRXUSDC,0.02945,37627494.4,0.03383,0.02723
2020-11-27,TRXUSDC,0.02933,28270074.2,0.03014,0.02808
2020-11-28,TRXUSDC,0.03045,30608267.3,0.03122,0.02869
2020-11-29,TRXUSDC,0.03071,16021164.2,0.03122,0.02962
2020-11-30,TRXUSDC,0.03237,33621608.6,0.03307,0.03027
2020-12-01,TRXUSDC,0.03033,35304078.7,0.03425,0.02906
2020-12-02,TRXUSDC,0.03118,13182171.2,0.03132,0.0297
2020-12-03,TRXUSDC,0.03164,7314819.0,0.03193,0.03076
2020-12-04,TRXUSDC,0.02953,28020840.3,0.03172,0.02906
2020-12-05,TRXUSDC,0.03061,8131903.9,0.03061,0.02919
2020-12-06,TRXUSDC,0.03095,18631667.8,0.03101,0.03007
2020-12-07,TRXUSDC,0.03031,13652775.9,0.03098,0.02991
2020-12-08,TRXUSDC,0.02782,18966780.8,0.0302,0.02749
2020-12-09,TRXUSDC,0.0287,26687687.9,0.02886,0.027
2020-12-10,TRXUSDC,0.0281,18869920.3,0.02877,0.02776
2020-12-11,TRXUSDC,0.02775,20813644.9,0.0282,0.0274
2020-12-12,TRXUSDC,0.02856,17768215.1,0.0288,0.02765
2020-12-13,TRXUSDC,0.02916,13822133.6,0.02965,0.02845
2020-12-14,TRXUSDC,0.02911,17001896.6,0.0292,0.02857
2020-12-15,TRXUSDC,0.02917,23877045.1,0.02948,0.02869
2020-12-16,TRXUSDC,0.03146,17054994.5,0.03146,0.02879
2020-12-17,TRXUSDC,0.03081,55612103.9,0.03251,0.03018
2020-12-18,TRXUSDC,0.03112,37284363.1,0.03144,0.03012
2020-12-19,TRXUSDC,0.03126,21773517.9,0.032,0.03083
2020-12-20,TRXUSDC,0.03125,33337891.1,0.03289,0.03028
2020-12-21,TRXUSDC,0.0294,28536789.6,0.03188,0.02901
2020-12-22,TRXUSDC,0.02879,25297399.1,0.02957,0.02777
2020-12-23,TRXUSDC,0.02478,43220119.0,0.029,0.02374
2020-12-24,TRXUSDC,0.02769,34359032.6,0.02774,0.02417
2020-12-25,TRXUSDC,0.02848,28170956.2,0.02948,0.0271
2020-12-26,TRXUSDC,0.02777,22604761.4,0.02861,0.02727
2020-12-27,TRXUSDC,0.02886,42433815.1,0.031,0.02655
2020-12-28,TRXUSDC,0.02955,32425874.7,0.03027,0.02856
2020-12-29,TRXUSDC,0.02761,46753233.1,0.03018,0.02646
2020-12-30,TRXUSDC,0.02693,22263566.1,0.02817,0.0264
2020-12-31,TRXUSDC,0.02683,11587529.5,0.02703,0.02596
2021-01-01,TRXUSDC,0.02691,14143140.1,0.02736,0.02641
2021-01-02,TRXUSDC,0.02722,28525923.4,0.02796,0.02659
2021-01-03,TRXUSDC,0.02943,61107712.6,0.03009,0.02657
2021-01-04,TRXUSDC,0.03096,67005414.8,0.03233,0.02674
2021-01-05,TRXUSDC,0.02857,73522416.7,0.03118,0.027
2021-01-06,TRXUSDC,0.03048,45607523.1,0.03093,0.0279
2021-01-07,TRXUSDC,0.03096,88856614.7,0.03576,0.02775
2021-01-08,TRXUSDC,0.0305,55989766.6,0.03141,0.02869
2021-01-09,TRXUSDC,0.03398,79659366.9,0.0356,0.02961
2021-01-10,TRXUSDC,0.03281,83589284.0,0.03678,0.031
2021-01-11,TRXUSDC,0.02891,36680505.5,0.03273,0.02686
2021-01-12,TRXUSDC,0.0285,55770185.1,0.03044,0.02794
2021-01-13,TRXUSDC,0.03083,50455946.3,0.03083,0.02773
2021-01-14,TRXUSDC,0.03,23507072.9,0.03155,0.02928
2021-01-15,TRXUSDC,0.02985,52892934.2,0.03142,0.02703
2021-01-16,TRXUSDC,0.03006,45826125.9,0.0313,0.02937
2021-01-17,TRXUSDC,0.03019,29869603.3,0.0307,0.02912
2021-01-18,TRXUSDC,0.03163,42513707.2,0.03228,0.02964
2021-01-19,TRXUSDC,0.03076,45256198.0,0.03237,0.03075
2021-01-20,TRXUSDC,0.0305,57526539.9,0.03122,0.02916
2021-01-21,TRXUSDC,0.02759,50137146.8,0.03054,0.02756
2021-01-22,TRXUSDC,0.02864,33529851.4,0.02896,0.02634
2021-01-23,TRXUSDC,0.02927,20603378.3,0.0295,0.02812
2021-01-24,TRXUSDC,0.03004,24871530.9,0.0307,0.02906
2021-01-25,TRXUSDC,0.02949,36307095.1,0.0326,0.0294
2021-01-26,TRXUSDC,0.02953,26618981.6,0.02998,0.0285
2021-01-27,TRXUSDC,0.02827,28191772.5,0.02945,0.02754
2021-01-28,TRXUSDC,0.02971,21361125.1,0.03019,0.02796
2021-01-29,TRXUSDC,0.0334,167080522.5,0.0445,0.02951
2021-01-30,TRXUSDC,0.03209,67890466.3,0.03359,0.03063
2021-01-31,TRXUSDC,0.03169,53591115.8,0.03498,0.03091
2021-02-01,TRXUSDC,0.03301,59651226.1,0.0349,0.03123
2021-02-02,TRXUSDC,0.03323,31556246.1,0.03352,0.03224
2021-02-03,TRXUSDC,0.03457,34816599.3,0.03523,0.03311
2021-02-04,TRXUSDC,0.03314,37715847.0,0.03476,0.0322
2021-02-05,TRXUSDC,0.03625,55554118.3,0.03672,0.03309
2021-02-06,TRXUSDC,0.03513,29738892.9,0.03644,0.03353
2021-02-07,TRXUSDC,0.03602,44583711.8,0.03734,0.03392
2021-02-08,TRXUSDC,0.04048,48550297.9,0.04189,0.03537
2021-02-09,TRXUSDC,0.0461,90143236.0,0.05097,0.04019
2021-02-10,TRXUSDC,0.04646,66107149.2,0.04982,0.04089
2021-02-11,TRXUSDC,0.05669,45370015.6,0.05907,0.04451
2021-02-12,TRXUSDC,0.05525,55474905.5,0.0582,0.05155
2021-02-13,TRXUSDC,0.06007,53108064.5,0.06127,0.05134
2021-02-14,TRXUSDC,0.05525,36785187.0,0.06018,0.05166
2021-02-15,TRXUSDC,0.05082,31875990.2,0.05616,0.04535
2021-02-16,TRXUSDC,0.05193,27670757.1,0.05505,0.04942
2021-02-17,TRXUSDC,0.05256,56243935.5,0.0548,0.04895
2021-02-18,TRXUSDC,0.05486,31403484.0,0.05565,0.0521
2021-02-19,TRXUSDC,0.0606,34023436.7,0.06466,0.054
2021-02-20,TRXUSDC,0.05809,38208898.9,0.06385,0.05519
2021-02-21,TRXUSDC,0.05957,16758413.2,0.06128,0.05636
2021-02-22,TRXUSDC,0.05415,25940317.1,0.05961,0.04483
2021-02-23,TRXUSDC,0.04503,29224098.9,0.05461,0.0379
2021-02-24,TRXUSDC,0.04805,24165825.2,0.0506,0.04326
2021-02-25,TRXUSDC,0.0451,31421610.1,0.05,0.04494
2021-02-26,TRXUSDC,0.04521,23756575.2,0.04679,0.04233
2021-02-27,TRXUSDC,0.04654,37219782.3,0.04841,0.0452
2021-02-28,TRXUSDC,0.04563,38248417.3,0.04679,0.04318
2021-03-01,TRXUSDC,0.04783,45972852.1,0.04823,0.045
2021-03-02,TRXUSDC,0.04676,36609148.4,0.04887,0.04548
2021-03-03,TRXUSDC,0.04897,39544355.8,0.04967,0.04658
2021-03-04,TRXUSDC,0.05142,84139972.0,0.05341,0.0484
2021-03-05,TRXUSDC,0.05013,48075065.6,0.05133,0.04846
2021-03-06,TRXUSDC,0.05028,34214842.4,0.05071,0.04869
2021-03-07,TRXUSDC,0.05173,29344307.1,0.05184,0.05009
2021-03-08,TRXUSDC,0.05299,46103054.8,0.05332,0.05022
2021-03-09,TRXUSDC,0.05321,27234354.5,0.05361,0.05209
2021-03-10,TRXUSDC,0.05143,54881084.5,0.05344,0.05056
2021-03-11,TRXUSDC,0.0515,47264977.2,0.05185,0.0497
2021-03-12,TRXUSDC,0.04989,25448239.4,0.05171,0.04859
2021-03-13,TRXUSDC,0.05286,39346657.3,0.05418,0.04884
2021-03-14,TRXUSDC,0.05109,30087465.5,0.0538,0.051
2021-03-15,TRXUSDC,0.05081,36846433.3,0.05216,0.04822
2021-03-16,TRXUSDC,0.05239,34177939.6,0.0531,0.04909
2021-03-17,TRXUSDC,0.0548,34634407.3,0.05565,0.05197
2021-03-18,TRXUSDC,0.05328,25840893.0,0.0552,0.05288
2021-03-19,TRXUSDC,0.05858,34150084.1,0.05952,0.05208
2021-03-20,TRXUSDC,0.06082,52335056.9,0.06851,0.0586
2021-03-21,TRXUSDC,0.06337,33901654.7,0.06453,0.05868
2021-03-22,TRXUSDC,0.05929,27626490.2,0.06623,0.05849
2021-03-23,TRXUSDC,0.05855,16571726.7,0.06154,0.05755
2021-03-24,TRXUSDC,0.05573,19530884.6,0.06214,0.05434
2021-03-25,TRXUSDC,0.05536,18835933.5,0.05622,0.05301
2021-03-26,TRXUSDC,0.06469,32974090.4,0.06652,0.05547
2021-03-27,TRXUSDC,0.06375,21936763.0,0.0675,0.06277
2021-03-28,TRXUSDC,0.0636,14200650.9,0.06464,0.06182
2021-03-29,TRXUSDC,0.06474,18963676.9,0.06573,0.06321
2021-03-30,TRXUSDC,0.06595,22988368.1,0.06665,0.064
2021-03-31,TRXUSDC,0.09308,67218960.9,0.09773,0.06557
2021-04-01,TRXUSDC,0.0855,41433537.0,0.09441,0.08225
2021-04-02,TRXUSDC,0.09158,22681466.5,0.09267,0.08427
2021-04-03,TRXUSDC,0.10129,32952670.0,0.1111,0.0878
2021-04-04,TRXUSDC,0.12778,41247275.9,0.12845,0.09847
2021-04-05,TRXUSDC,0.13678,37440202.4,0.14922,0.12554
